,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
250,O00250,2023-08-27,C0162,P0660,UNKNOWN,Online,1,161.23,0.0,161.23,128.05,33.17999999999998
251,O00251,2024-11-27,C0011,P0111,UNKNOWN,Online,1,184.61,0.0,184.61,108.89,75.72000000000001
252,O00252,2024-04-23,C0025,P0267,S040,In-Store,1,349.07,0.1,314.16,193.29,120.87000000000003
253,O00253,2024-02-21,C0668,P0454,UNKNOWN,Online,2,57.81,0.05,109.84,39.64,30.560000000000002
254,O00254,2025-01-17,C0526,P0774,S042,In-Store,2,58.03,0.0,116.06,36.05,43.96000000000001
255,O00255,2024-08-20,C0147,P0047,S037,In-Store,1,141.0,0.0,141.0,86.75,54.25
256,O00256,2024-08-14,C0610,P0251,UNKNOWN,Online,2,201.63,0.1,362.93,102.77,157.39000000000001
257,O00257,2023-08-11,C0184,P0190,UNKNOWN,Online,1,232.24,0.1,209.02,136.2,72.82000000000002
258,O00258,2024-01-13,C0212,P0800,UNKNOWN,Online,1,100.39,0.0,100.39,78.13,22.260000000000005
259,O00259,2024-02-09,C0498,P0156,UNKNOWN,Online,1,140.3,0.2,112.24,104.23,8.009999999999991
260,O00260,2023-07-30,C0321,P0923,S011,In-Store,4,73.26,0.1,263.74,64.43,6.019999999999982
261,O00261,2023-11-21,C0182,P1161,UNKNOWN,In-Store,1,32.57,0.0,32.57,17.28,15.29
262,O00262,2023-07-27,C0351,P0710,S039,In-Store,3,23.5,0.0,70.5,14.07,28.29
263,O00263,2024-05-01,C0759,P0521,S012,In-Store,2,206.03,0.0,412.06,150.83,110.39999999999998
264,O00264,2024-10-16,C0530,P1048,S013,In-Store,2,60.3,0.1,108.54,41.7,25.14
265,O00265,2023-10-17,C0222,P0060,S014,In-Store,3,146.26,0.0,438.78,118.59,83.00999999999999
266,O00266,2024-05-11,C0129,P0548,UNKNOWN,Online,2,209.52,0.05,398.09,186.82,24.44999999999999
267,O00267,2024-06-06,C0356,P1129,S029,In-Store,2,81.51,0.2,130.42,68.6,-6.780000000000001
268,O00268,2025-02-03,C0409,P0395,UNKNOWN,Online,1,78.81,0.05,74.87,41.75,33.120000000000005
269,O00269,2024-12-29,C0734,P0575,S006,In-Store,3,101.87,0.1,275.05,80.73,32.860000000000014
270,O00270,2023-05-26,C0210,P0999,S028,In-Store,3,185.46,0.2,445.1,139.55,26.44999999999999
271,O00271,2023-07-31,C0278,P0652,S038,In-Store,1,171.03,0.2,136.82,96.8,40.019999999999996
272,O00272,2024-10-30,C0580,P0722,S040,In-Store,1,17.67,0.0,17.67,15.35,2.320000000000002
273,O00273,2024-08-21,C0034,P1047,UNKNOWN,Online,1,126.31,0.2,101.05,79.41,21.64
274,O00274,2023-07-11,C0660,P1086,S001,In-Store,1,80.63,0.0,80.63,69.87,10.759999999999991
275,O00275,2023-12-22,C0330,P0879,S022,In-Store,1,168.21,0.05,159.8,148.84,10.960000000000008
276,O00276,2024-05-28,C0672,P0761,S049,In-Store,3,240.31,0.1,648.84,125.81,271.41
277,O00277,2024-10-24,C0326,P0022,S013,In-Store,1,124.36,0.2,99.49,104.0,-4.510000000000005
278,O00278,2024-05-04,C0329,P0476,S024,In-Store,1,52.23,0.1,47.01,43.43,3.5799999999999983
279,O00279,2024-02-16,C0539,P0445,UNKNOWN,Online,2,35.94,0.1,64.69,22.48,19.729999999999997
280,O00280,2024-11-07,C0687,P0153,S041,In-Store,2,56.67,0.2,90.67,28.68,33.31
281,O00281,2024-01-22,C0445,P0650,S012,In-Store,1,190.7,0.05,181.16,146.68,34.47999999999999
282,O00282,2024-03-21,C0505,P1021,UNKNOWN,Online,1,176.65,0.1,158.99,110.79,48.2
283,O00283,2023-05-20,C0127,P0927,UNKNOWN,Online,2,33.5,0.1,60.3,21.59,17.119999999999997
284,O00284,2023-08-14,C0242,P1180,UNKNOWN,Online,3,89.37,0.0,268.11,47.06,126.93
285,O00285,2023-09-03,C0589,P0009,S018,In-Store,1,250.87,0.05,238.33,173.96,64.37
286,O00286,2023-10-18,C0412,P0075,S058,In-Store,1,199.17,0.0,199.17,145.35,53.81999999999999
287,O00287,2023-10-03,C0016,P0142,S053,In-Store,2,132.42,0.2,211.87,96.4,19.069999999999993
288,O00288,2024-01-03,C0281,P0649,S025,In-Store,1,266.25,0.0,266.25,181.85,84.4
289,O00289,2023-10-29,C0320,P1011,S025,In-Store,1,88.39,0.1,79.55,77.97,1.5799999999999983
290,O00290,2024-03-04,C0465,P1010,S058,In-Store,1,228.83,0.0,228.83,166.74,62.09
291,O00291,2024-04-30,C0632,P0210,UNKNOWN,Online,1,193.02,0.0,193.02,100.6,92.42000000000002
292,O00292,2024-12-22,C0142,P0215,S055,In-Store,1,203.42,0.2,162.74,147.27,15.469999999999999
293,O00293,2023-12-10,C0090,P0391,S051,In-Store,1,234.22,0.1,210.8,138.13,72.67000000000002
294,O00294,2023-06-04,C0550,P0010,S055,In-Store,2,99.46,0.0,198.92,77.19,44.53999999999999
295,O00295,2023-09-24,C0797,P0088,UNKNOWN,Online,3,361.93,0.1,977.21,190.26,406.43000000000006
296,O00296,2024-03-16,C0337,P0777,UNKNOWN,Online,2,145.77,0.05,276.96,96.59,83.77999999999997
297,O00297,2023-10-05,C0597,P0943,UNKNOWN,Online,1,181.12,0.1,163.01,104.17,58.83999999999999
298,O00298,2024-07-19,C0771,P1196,S057,In-Store,1,103.64,0.2,82.91,61.87,21.04
299,O00299,2023-07-17,C0684,P0250,S015,In-Store,1,294.26,0.2,235.41,182.26,53.150000000000006
300,O00300,2024-08-18,C0287,P0659,S030,In-Store,2,218.6,0.05,415.34,173.17,69.0
301,O00301,2024-10-05,C0784,P0606,S022,In-Store,2,6.77,0.05,12.86,5.74,1.379999999999999
302,O00302,2024-04-05,C0752,P0421,S004,In-Store,1,322.09,0.2,257.67,189.31,68.36000000000001
303,O00303,2023-08-12,C0013,P0442,S024,In-Store,2,206.69,0.05,392.71,149.23,94.25
304,O00304,2024-02-23,C0348,P0427,S048,In-Store,2,219.82,0.1,395.68,163.97,67.74000000000001
305,O00305,2023-09-01,C0319,P0929,S054,In-Store,3,34.13,0.0,102.39,18.97,45.480000000000004
306,O00306,2023-06-09,C0224,P0744,S028,In-Store,2,190.33,0.05,361.63,109.86,141.91
307,O00307,2023-12-14,C0192,P0140,UNKNOWN,Online,2,187.12,0.05,355.53,111.19,133.14999999999998
308,O00308,2025-04-03,C0591,P0209,UNKNOWN,Online,2,25.81,0.0,51.62,16.86,17.9
309,O00309,2023-12-05,C0246,P0033,S011,In-Store,3,288.63,0.1,779.3,158.0,305.29999999999995
310,O00310,2025-02-25,C0677,P1087,S016,In-Store,2,36.72,0.0,73.44,18.53,36.379999999999995
311,O00311,2024-01-28,C0086,P0725,S009,In-Store,1,240.4,0.2,192.32,149.77,42.54999999999998
312,O00312,2024-03-23,C0520,P0683,UNKNOWN,Online,3,27.06,0.1,73.06,14.77,28.75
313,O00313,2025-03-09,C0050,P0783,S027,In-Store,2,59.11,0.05,112.31,41.45,29.409999999999997
314,O00314,2023-04-16,C0412,P0361,S033,In-Store,1,214.0,0.2,171.2,135.62,35.579999999999984
315,O00315,2023-07-16,C0111,P0102,S007,In-Store,1,221.14,0.05,210.08,153.44,56.640000000000015
316,O00316,2023-04-16,C0036,P1178,UNKNOWN,Online,2,63.25,0.0,126.5,33.85,58.8
317,O00317,2025-03-30,C0282,P0463,S044,In-Store,2,192.98,0.2,308.77,114.83,79.10999999999999
318,O00318,2024-04-06,C0103,P0450,S056,In-Store,2,225.1,0.1,405.18,145.58,114.01999999999998
319,O00319,2023-07-10,C0175,P0416,S018,In-Store,2,166.68,0.1,300.02,149.54,0.9399999999999977
320,O00320,2023-05-02,C0096,P0379,UNKNOWN,In-Store,3,186.5,0.2,447.6,93.72,166.44000000000005
321,O00321,2024-08-14,C0704,P0488,UNKNOWN,Online,3,197.17,0.0,591.51,110.7,259.40999999999997
322,O00322,2024-06-14,C0340,P0932,UNKNOWN,Online,2,249.21,0.0,498.42,125.16,248.10000000000002
323,O00323,2023-09-27,C0438,P0684,UNKNOWN,Online,2,222.84,0.1,401.11,161.31,78.49000000000001
324,O00324,2024-01-25,C0174,P0019,S030,In-Store,1,175.44,0.0,175.44,121.3,54.14
325,O00325,2024-01-27,C0253,P0967,UNKNOWN,Online,2,177.85,0.0,355.7,94.1,167.5
326,O00326,2023-09-02,C0297,P0467,S010,In-Store,3,102.73,0.05,292.78,72.92,74.01999999999998
327,O00327,2024-08-04,C0102,P0623,S021,In-Store,1,122.49,0.2,97.99,79.69,18.299999999999997
328,O00328,2025-03-17,C0359,P1117,UNKNOWN,Online,1,233.4,0.2,186.72,142.81,43.91
329,O00329,2023-11-02,C0469,P0027,S019,In-Store,1,236.79,0.1,213.11,189.64,23.470000000000027
330,O00330,2024-03-05,C0793,P0684,S017,In-Store,1,222.84,0.0,222.84,161.31,61.53
331,O00331,2024-06-24,C0420,P0451,S009,In-Store,1,34.75,0.1,31.28,31.42,-0.14000000000000057
332,O00332,2024-05-22,C0250,P1182,S027,In-Store,1,275.08,0.1,247.57,167.92,79.65
333,O00333,2023-12-12,C0091,P0396,S024,In-Store,1,242.65,0.0,242.65,124.91,117.74000000000001
334,O00334,2024-09-19,C0641,P1115,S028,In-Store,2,265.8,0.05,505.02,159.26,186.5
335,O00335,2023-12-08,C0695,P0714,S025,In-Store,2,219.22,0.2,350.75,133.22,84.31
336,O00336,2025-03-09,C0282,P0633,UNKNOWN,Online,1,13.12,0.1,11.81,11.45,0.3600000000000012
337,O00337,2023-06-24,C0125,P0887,S036,In-Store,3,92.06,0.1,248.56,74.33,25.569999999999993
338,O00338,2024-11-14,C0008,P1021,S009,In-Store,2,176.65,0.2,282.64,110.79,61.059999999999974
339,O00339,2024-08-29,C0535,P0593,UNKNOWN,In-Store,3,71.58,0.05,204.0,37.74,90.78
340,O00340,2024-01-02,C0295,P0132,S000,In-Store,1,63.3,0.2,50.64,34.59,16.049999999999997
341,O00341,2024-12-31,C0289,P0770,UNKNOWN,Online,2,221.83,0.2,354.93,110.98,132.97
342,O00342,2024-08-24,C0440,P0721,S000,In-Store,1,255.39,0.0,255.39,162.62,92.76999999999998
343,O00343,2023-08-27,C0358,P0580,S032,In-Store,2,220.06,0.05,418.11,120.54,177.03
344,O00344,2025-03-28,C0730,P0554,UNKNOWN,Online,2,115.46,0.05,219.37,61.88,95.61
345,O00345,2023-09-21,C0082,P0595,UNKNOWN,Online,2,277.06,0.2,443.3,158.47,126.36000000000001
346,O00346,2024-07-09,C0254,P0791,S057,In-Store,1,64.75,0.0,64.75,37.71,27.04
347,O00347,2024-05-15,C0309,P1016,S036,In-Store,1,321.0,0.2,256.8,186.81,69.99000000000001
348,O00348,2023-09-06,C0330,P1184,UNKNOWN,Online,2,32.67,0.05,62.07,22.25,17.57
349,O00349,2024-04-15,C0426,P1135,UNKNOWN,Online,1,65.37,0.1,58.83,47.87,10.96
350,O00350,2024-10-07,C0580,P0944,S024,In-Store,2,64.12,0.2,102.59,41.35,19.89
351,O00351,2023-11-27,C0539,P0905,S032,In-Store,1,138.07,0.1,124.26,108.67,15.590000000000003
352,O00352,2024-12-17,C0437,P0955,S026,In-Store,2,222.1,0.2,355.36,113.68,128.0
353,O00353,2023-11-09,C0572,P0054,S026,In-Store,1,315.6,0.0,315.6,178.49,137.11
354,O00354,2023-12-21,C0629,P0619,S037,In-Store,2,181.23,0.1,326.21,113.49,99.22999999999999
355,O00355,2024-12-04,C0556,P1158,S003,In-Store,2,275.48,0.2,440.77,175.62,89.52999999999997
356,O00356,2023-12-15,C0686,P0012,S048,In-Store,1,331.78,0.2,265.42,197.96,67.46000000000001
357,O00357,2024-05-22,C0086,P0112,UNKNOWN,Online,2,314.05,0.0,628.1,170.67,286.76000000000005
358,O00358,2023-10-06,C0099,P0595,S044,In-Store,2,277.06,0.1,498.71,158.47,181.76999999999998
359,O00359,2023-08-06,C0124,P1197,S047,In-Store,1,252.57,0.0,252.57,154.11,98.45999999999998
360,O00360,2025-01-21,C0528,P0295,S031,In-Store,1,33.48,0.05,31.81,20.39,11.419999999999998
361,O00361,2023-10-24,C0691,P0316,S019,In-Store,1,150.05,0.0,150.05,95.84,54.21000000000001
362,O00362,2024-01-13,C0638,P0411,UNKNOWN,Online,2,232.21,0.0,464.42,192.61,79.19999999999999
363,O00363,2023-05-13,C0123,P1064,UNKNOWN,Online,1,41.74,0.05,39.65,30.85,8.799999999999997
364,O00364,2023-08-04,C0025,P1035,S003,In-Store,2,130.92,0.0,261.84,71.44,118.95999999999998
365,O00365,2024-02-16,C0495,P0376,S053,In-Store,1,79.72,0.1,71.75,56.0,15.75
366,O00366,2025-01-10,C0697,P0899,S039,In-Store,2,118.47,0.0,236.94,99.65,37.639999999999986
367,O00367,2024-09-05,C0651,P0044,UNKNOWN,Online,1,22.6,0.05,21.47,14.78,6.6899999999999995
368,O00368,2023-07-02,C0759,P1119,UNKNOWN,Online,1,64.93,0.2,51.94,51.65,0.28999999999999915
369,O00369,2024-04-18,C0683,P0204,S031,In-Store,2,200.67,0.1,361.21,110.34,140.52999999999997
370,O00370,2023-12-04,C0400,P0790,S006,In-Store,2,70.22,0.2,112.35,47.78,16.789999999999992
371,O00371,2024-05-23,C0435,P0303,UNKNOWN,Online,2,214.71,0.2,343.54,190.15,-36.75999999999999
372,O00372,2023-05-23,C0398,P0022,S002,In-Store,2,124.36,0.2,198.98,104.0,-9.02000000000001
373,O00373,2023-08-18,C0363,P0285,S046,In-Store,1,86.63,0.2,69.3,74.63,-5.329999999999998
374,O00374,2024-03-01,C0162,P0732,S055,In-Store,2,186.46,0.05,354.27,95.93,162.40999999999997
375,O00375,2023-11-14,C0723,P1075,S004,In-Store,2,285.01,0.05,541.52,191.46,158.59999999999997
376,O00376,2024-10-04,C0360,P1153,S045,In-Store,1,152.8,0.05,145.16,103.2,41.959999999999994
377,O00377,2023-06-18,C0780,P0620,S004,In-Store,1,263.03,0.2,210.42,158.38,52.03999999999999
378,O00378,2023-09-01,C0483,P0369,S059,In-Store,1,314.41,0.1,282.97,197.87,85.10000000000002
379,O00379,2025-03-20,C0331,P0891,S022,In-Store,1,183.58,0.2,146.86,115.51,31.35000000000001
380,O00380,2024-10-16,C0030,P0325,UNKNOWN,Online,2,22.19,0.0,44.38,19.23,5.920000000000002
381,O00381,2024-02-16,C0695,P0975,S014,In-Store,3,41.01,0.05,116.88,27.26,35.099999999999994
382,O00382,2024-04-11,C0178,P0786,S026,In-Store,3,21.67,0.0,65.01,13.41,24.78
383,O00383,2023-10-24,C0256,P0234,UNKNOWN,Online,1,76.36,0.0,76.36,68.98,7.3799999999999955
384,O00384,2024-03-09,C0383,P0060,S020,In-Store,2,146.26,0.0,292.52,118.59,55.339999999999975
385,O00385,2024-10-09,C0386,P0272,S036,In-Store,3,43.92,0.05,125.17,22.88,56.53
386,O00386,2024-06-29,C0502,P0896,S014,In-Store,2,165.91,0.05,315.23,107.19,100.85000000000002
387,O00387,2024-04-26,C0444,P1082,S012,In-Store,3,35.93,0.0,107.79,21.85,42.239999999999995
388,O00388,2023-10-21,C0644,P0197,UNKNOWN,Online,4,180.86,0.05,687.27,139.6,128.87
389,O00389,2024-05-15,C0368,P0835,S055,In-Store,3,147.06,0.0,441.18,111.97,105.27000000000004
390,O00390,2023-10-19,C0698,P1081,S053,In-Store,2,26.3,0.05,49.97,16.09,17.79
391,O00391,2024-06-16,C0485,P1025,UNKNOWN,In-Store,3,121.03,0.05,344.94,65.93,147.14999999999998
392,O00392,2023-05-14,C0449,P0875,S055,In-Store,2,129.03,0.0,258.06,69.4,119.25999999999999
393,O00393,2023-11-10,C0130,P1059,UNKNOWN,Online,2,121.32,0.0,242.64,109.33,23.97999999999999
394,O00394,2023-07-08,C0052,P1107,S014,In-Store,1,333.55,0.1,300.19,181.41,118.78
395,O00395,2024-03-20,C0257,P0799,S004,In-Store,3,61.07,0.05,174.05,55.27,8.240000000000009
396,O00396,2025-04-09,C0076,P1094,S054,In-Store,1,137.56,0.1,123.8,79.96,43.84
397,O00397,2023-09-07,C0058,P1118,S007,In-Store,3,179.99,0.2,431.98,140.01,11.950000000000045
398,O00398,2024-08-10,C0269,P0061,UNKNOWN,Online,2,147.64,0.2,236.22,76.11,84.0
399,O00399,2023-07-15,C0342,P0121,UNKNOWN,Online,1,201.89,0.1,181.7,130.95,50.75
400,O00400,2024-10-28,C0679,P0127,UNKNOWN,Online,2,89.43,0.0,178.86,62.77,53.32000000000001
401,O00401,2023-07-14,C0577,P0072,S004,In-Store,1,129.69,0.2,103.75,80.11,23.64
402,O00402,2025-03-16,C0627,P0165,S030,In-Store,2,46.91,0.05,89.13,24.44,40.24999999999999
403,O00403,2023-11-12,C0042,P0213,UNKNOWN,Online,2,192.05,0.05,364.89,159.65,45.589999999999975
404,O00404,2024-06-13,C0441,P0978,S054,In-Store,1,219.94,0.05,208.94,174.42,34.52000000000001
405,O00405,2023-08-22,C0056,P0053,S051,In-Store,2,222.76,0.05,423.24,186.69,49.860000000000014
406,O00406,2024-12-10,C0388,P0037,S003,In-Store,3,63.29,0.2,151.9,42.09,25.629999999999995
407,O00407,2024-10-12,C0712,P0256,S027,In-Store,1,247.09,0.05,234.74,146.13,88.61000000000001
408,O00408,2025-04-01,C0120,P0753,S021,In-Store,1,263.55,0.2,210.84,137.07,73.77000000000001
409,O00409,2023-07-21,C0243,P0475,UNKNOWN,Online,3,213.94,0.0,641.82,117.58,289.08000000000004
410,O00410,2023-07-02,C0765,P1098,S051,In-Store,3,91.83,0.0,275.49,63.28,85.65
411,O00411,2024-02-28,C0255,P0116,UNKNOWN,Online,2,196.71,0.05,373.75,166.99,39.76999999999998
412,O00412,2024-08-16,C0289,P0089,S038,In-Store,3,229.1,0.05,652.93,150.01,202.89999999999998
413,O00413,2023-06-04,C0132,P0814,S007,In-Store,3,222.65,0.0,667.95,157.04,196.83000000000004
414,O00414,2025-02-08,C0556,P0421,S047,In-Store,1,322.09,0.1,289.88,189.31,100.57
415,O00415,2025-02-25,C0225,P0908,S017,In-Store,1,210.56,0.1,189.5,133.22,56.28
416,O00416,2024-07-09,C0299,P0500,S017,In-Store,3,222.98,0.1,602.05,118.48,246.60999999999996
417,O00417,2025-01-21,C0515,P0213,UNKNOWN,Online,3,192.05,0.2,460.92,159.65,-18.03000000000003
418,O00418,2023-09-09,C0636,P0995,UNKNOWN,Online,2,177.45,0.05,337.15,106.34,124.46999999999997
419,O00419,2023-06-10,C0533,P0472,S035,In-Store,1,267.62,0.05,254.24,160.56,93.68
420,O00420,2023-06-02,C0742,P0290,UNKNOWN,Online,3,209.97,0.05,598.41,105.5,281.90999999999997
421,O00421,2025-01-22,C0665,P0929,UNKNOWN,In-Store,1,34.13,0.2,27.3,18.97,8.330000000000002
422,O00422,2024-03-30,C0276,P0569,S019,In-Store,1,18.44,0.0,18.44,10.75,7.690000000000001
423,O00423,2023-07-31,C0624,P0786,S055,In-Store,2,21.67,0.2,34.67,13.41,7.850000000000001
424,O00424,2024-04-29,C0045,P0459,UNKNOWN,Online,3,44.11,0.05,125.71,32.14,29.289999999999992
425,O00425,2024-11-21,C0545,P0107,S002,In-Store,2,193.34,0.1,348.01,154.55,38.90999999999997
426,O00426,2024-01-25,C0623,P0688,S058,In-Store,2,83.95,0.1,151.11,58.01,35.09000000000002
427,O00427,2023-11-02,C0605,P0443,S021,In-Store,2,283.37,0.2,453.39,188.88,75.63
428,O00428,2024-03-15,C0596,P0116,S035,In-Store,2,196.71,0.2,314.74,166.99,-19.24000000000001
429,O00429,2023-12-28,C0694,P0588,UNKNOWN,In-Store,2,165.38,0.2,264.61,131.59,1.4300000000000068
430,O00430,2024-03-02,C0736,P1163,S016,In-Store,1,151.89,0.05,144.3,94.31,49.99000000000001
431,O00431,2023-05-27,C0478,P0487,UNKNOWN,Online,1,134.85,0.0,134.85,112.2,22.64999999999999
432,O00432,2025-03-01,C0698,P0561,UNKNOWN,Online,2,182.85,0.05,347.41,137.05,73.31
433,O00433,2024-07-09,C0302,P0691,S002,In-Store,1,258.99,0.1,233.09,156.94,76.15
434,O00434,2023-11-14,C0675,P0513,S051,In-Store,2,27.18,0.0,54.36,18.81,16.740000000000002
435,O00435,2023-08-17,C0582,P0657,S054,In-Store,1,29.04,0.05,27.59,15.54,12.05
436,O00436,2024-12-17,C0017,P0900,UNKNOWN,Online,3,18.92,0.0,56.76,14.57,13.049999999999997
437,O00437,2025-01-02,C0491,P1139,UNKNOWN,Online,3,222.83,0.0,668.49,196.14,80.07000000000005
438,O00438,2024-10-15,C0081,P0566,S035,In-Store,1,10.71,0.1,9.64,9.25,0.39000000000000057
439,O00439,2023-09-19,C0451,P0368,UNKNOWN,Online,1,103.79,0.1,93.41,63.19,30.22
440,O00440,2024-12-16,C0506,P0260,UNKNOWN,Online,1,116.29,0.05,110.48,104.16,6.320000000000007
441,O00441,2023-11-06,C0632,P0101,UNKNOWN,Online,1,77.72,0.0,77.72,55.73,21.990000000000002
442,O00442,2023-11-29,C0518,P0901,S002,In-Store,2,257.18,0.05,488.64,132.87,222.89999999999998
443,O00443,2025-01-21,C0731,P0530,S001,In-Store,1,274.32,0.1,246.89,147.34,99.54999999999998
444,O00444,2024-11-24,C0045,P0480,S004,In-Store,1,218.71,0.2,174.97,140.22,34.75
445,O00445,2024-12-25,C0079,P0485,UNKNOWN,Online,2,23.82,0.1,42.88,21.12,0.6400000000000006
446,O00446,2024-01-19,C0697,P0851,UNKNOWN,Online,2,70.32,0.2,112.51,37.63,37.25
447,O00447,2023-06-17,C0146,P0050,S050,In-Store,1,188.61,0.1,169.75,94.37,75.38
448,O00448,2023-05-26,C0417,P0767,S018,In-Store,2,316.79,0.0,633.58,169.15,295.28000000000003
449,O00449,2023-06-09,C0045,P0595,S058,In-Store,1,277.06,0.0,277.06,158.47,118.59
450,O00450,2023-06-05,C0216,P0641,S049,In-Store,2,240.92,0.1,433.66,123.63,186.40000000000003
451,O00451,2023-04-17,C0387,P1193,UNKNOWN,Online,2,169.77,0.05,322.56,104.94,112.68
452,O00452,2024-06-15,C0664,P0160,S059,In-Store,1,141.43,0.05,134.36,92.08,42.280000000000015
453,O00453,2023-05-10,C0588,P1122,S034,In-Store,2,344.4,0.0,688.8,173.23,342.34
454,O00454,2023-12-11,C0540,P0105,S042,In-Store,1,49.07,0.2,39.26,43.88,-4.6200000000000045
455,O00455,2023-09-22,C0199,P1178,UNKNOWN,Online,1,63.25,0.05,60.09,33.85,26.240000000000002
456,O00456,2024-05-14,C0786,P0741,UNKNOWN,Online,1,25.86,0.1,23.27,13.55,9.719999999999999
457,O00457,2024-07-30,C0118,P0493,S056,In-Store,1,178.11,0.2,142.49,108.79,33.7
458,O00458,2023-11-18,C0360,P1147,S058,In-Store,1,262.37,0.1,236.13,151.81,84.32
459,O00459,2024-11-15,C0619,P0471,S026,In-Store,1,157.43,0.05,149.56,112.62,36.94
460,O00460,2024-03-31,C0128,P1101,UNKNOWN,Online,1,27.41,0.2,21.93,17.28,4.649999999999999
461,O00461,2023-09-16,C0681,P0282,S050,In-Store,1,147.51,0.1,132.76,116.28,16.47999999999999
462,O00462,2024-08-21,C0120,P0166,S032,In-Store,1,344.93,0.05,327.68,174.83,152.85
463,O00463,2024-10-10,C0647,P0405,S056,In-Store,1,226.02,0.2,180.82,114.67,66.14999999999999
464,O00464,2023-11-25,C0123,P0857,UNKNOWN,Online,1,17.94,0.2,14.35,10.57,3.7799999999999994
465,O00465,2024-08-12,C0129,P0069,S001,In-Store,2,189.89,0.05,360.79,130.09,100.61000000000001
466,O00466,2024-08-26,C0135,P1054,S058,In-Store,2,193.12,0.2,308.99,143.87,21.25
467,O00467,2024-11-15,C0362,P0261,S035,In-Store,1,128.2,0.05,121.79,71.64,50.150000000000006
468,O00468,2023-12-21,C0121,P0689,S057,In-Store,1,46.7,0.1,42.03,27.05,14.98
469,O00469,2024-10-26,C0631,P0220,S002,In-Store,1,172.92,0.0,172.92,122.08,50.83999999999999
470,O00470,2024-05-11,C0363,P0919,S040,In-Store,1,285.64,0.2,228.51,166.01,62.5
471,O00471,2024-09-28,C0446,P0592,S044,In-Store,1,57.43,0.05,54.56,32.43,22.130000000000003
472,O00472,2025-03-24,C0741,P0595,S059,In-Store,1,277.06,0.0,277.06,158.47,118.59
473,O00473,2023-04-19,C0007,P0111,S043,In-Store,1,184.61,0.2,147.69,108.89,38.8
474,O00474,2024-04-05,C0449,P0361,S037,In-Store,1,214.0,0.1,192.6,135.62,56.97999999999999
475,O00475,2023-10-01,C0099,P0475,UNKNOWN,Online,2,213.94,0.1,385.09,117.58,149.92999999999998
476,O00476,2024-02-24,C0530,P1075,S054,In-Store,2,285.01,0.2,456.02,191.46,73.09999999999997
477,O00477,2023-07-15,C0393,P0652,S009,In-Store,1,171.03,0.0,171.03,96.8,74.23
478,O00478,2023-04-16,C0752,P0431,S017,In-Store,1,39.3,0.1,35.37,21.12,14.249999999999996
479,O00479,2023-07-06,C0291,P0339,UNKNOWN,Online,1,283.83,0.1,255.45,195.14,60.31
480,O00480,2024-02-16,C0229,P0346,UNKNOWN,Online,1,95.96,0.1,86.36,56.78,29.58
481,O00481,2023-05-29,C0771,P0217,S042,In-Store,1,197.95,0.1,178.16,167.2,10.960000000000008
482,O00482,2023-10-16,C0211,P1130,S048,In-Store,2,208.54,0.05,396.23,178.82,38.59000000000003
483,O00483,2023-05-21,C0040,P1105,S012,In-Store,1,14.96,0.0,14.96,12.19,2.7700000000000014
484,O00484,2024-07-30,C0026,P0756,UNKNOWN,Online,1,338.92,0.2,271.14,181.6,89.53999999999999
485,O00485,2024-06-22,C0533,P0258,S018,In-Store,2,52.4,0.0,104.8,30.15,44.5
486,O00486,2023-12-07,C0122,P0910,S031,In-Store,2,231.06,0.1,415.91,166.1,83.71000000000004
487,O00487,2024-09-15,C0140,P0570,S007,In-Store,4,245.4,0.1,883.44,182.12,154.96000000000004
488,O00488,2023-11-24,C0762,P0455,S020,In-Store,2,349.41,0.05,663.88,193.71,276.46
489,O00489,2023-07-10,C0282,P0928,S032,In-Store,1,175.55,0.0,175.55,114.06,61.49000000000001
490,O00490,2024-01-21,C0322,P0078,S059,In-Store,1,123.08,0.1,110.77,111.85,-1.0799999999999983
491,O00491,2025-02-12,C0571,P0072,S040,In-Store,1,129.69,0.0,129.69,80.11,49.58
492,O00492,2024-08-24,C0600,P0770,S014,In-Store,1,221.83,0.05,210.74,110.98,99.76
493,O00493,2023-07-16,C0155,P0992,S046,In-Store,1,185.24,0.2,148.19,107.31,40.879999999999995
494,O00494,2025-02-22,C0203,P0181,S054,In-Store,20,323.27,0.05,6142.1,182.57,2490.7000000000007
495,O00495,2024-02-09,C0068,P1004,S013,In-Store,1,232.49,0.05,220.87,157.88,62.99000000000001
